population,run,group,year,contact_type,condition,age_category,cost_location,engage_tier,cost_attributed,total_cost,members,employees,visits,members_clm,hierarchy,pmpy_cost,pmpy_cost_clm,avg_risk,pmpy_cost_risk,pmpy_cost_clm_risk
Outreach,run1,Engaged,2018,Wellness Workshops,Total,Total,Maternity,,Employee,9238.77,919,709,17,10,1,13.03070522,,1.595725064,8.16600899,
Outreach,run1,Engaged,2018,Wellness Workshops,Total,Total,Medical,,Employee,3234431.15,919,709,5880,619,1,4561.96213,,1.595725064,2858.864746,
Outreach,run1,Engaged,2018,Wellness Workshops,Total,Total,Office Visit,,Employee,76062.54,919,709,391,303,1,107.2814387,,1.595725064,67.23052803,
Outreach,run1,Engaged,2018,Wellness Workshops,Total,Total,Outpatient,,Employee,1105075.07,919,709,1100,302,1,1558.639027,,1.595725064,976.759131,
Outreach,run1,Engaged,2018,Wellness Workshops,Total,Total,Pharmacy,,Employee,846959.86,919,709,5511,548,1,1194.583724,,1.595725064,748.615003,
Outreach,run1,Engaged,2018,Wellness Workshops,Total,Total,Professional,,Employee,1398790.36,919,709,5480,619,1,1972.906009,,1.595725064,1236.369631,
Outreach,run1,Engaged,2018,Wellness Workshops,Total,Total,Total,,Employee,4081391.01,919,709,,,1,5756.545853,,1.595725064,3607.479749,
Outreach,run1,Engaged,2018,Wellness Challenges,Total,Total,Medical,,Employee,,,,0,0,2,,,1.595725064,,
Outreach,run1,Engaged,2018,Wellness Challenges,Total,Total,Pharmacy,,Employee,,,,0,0,2,,,1.595725064,,
Outreach,run1,Engaged,2018,Wellness Challenges,Total,Total,Total,,Employee,,,,,,2,,,1.595725064,,
Outreach,run1,Engaged,2018,Wellness Tracker,Total,Total,Medical,,Employee,550.23,1,1,2,1,3,550.23,,1.595725064,344.8150389,
Outreach,run1,Engaged,2018,Wellness Tracker,Total,Total,Office Visit,,Employee,262.97,1,1,1,1,3,262.97,,1.595725064,164.7965592,
Outreach,run1,Engaged,2018,Wellness Tracker,Total,Total,Outpatient,,Employee,232.65,1,1,1,1,3,232.65,,1.595725064,145.7957923,
Outreach,run1,Engaged,2018,Wellness Tracker,Total,Total,Pharmacy,,Employee,,1,1,0,0,3,,,1.595725064,,
Outreach,run1,Engaged,2018,Wellness Tracker,Total,Total,Professional,,Employee,317.58,1,1,2,1,3,317.58,,1.595725064,199.0192466,
Outreach,run1,Engaged,2018,Wellness Tracker,Total,Total,Total,,Employee,550.23,1,1,,,3,550.23,,1.595725064,344.8150389,
Outreach,run1,Engaged,2018,HA Case Calls,Total,Total,ER,,Employee,156536.26,506,388,92,58,4,403.4439691,,1.595725064,252.8279954,
Outreach,run1,Engaged,2018,HA Case Calls,Total,Total,Inpatient,,Employee,559336.92,506,388,28,18,4,1441.59,,1.595725064,903.4075058,
Outreach,run1,Engaged,2018,HA Case Calls,Total,Total,Maternity,,Employee,3284.14,506,388,12,3,4,8.464278351,,1.595725064,5.304346307,
Outreach,run1,Engaged,2018,HA Case Calls,Total,Total,Medical,,Employee,2871897.95,506,388,3467,334,4,7401.79884,,1.595725064,4638.517629,
Outreach,run1,Engaged,2018,HA Case Calls,Total,Total,Office Visit,,Employee,38430.73,506,388,199,149,4,99.0482732,,1.595725064,62.07101425,
Outreach,run1,Engaged,2018,HA Case Calls,Total,Total,Outpatient,,Employee,1438934.66,506,388,905,187,4,3708.594485,,1.595725064,2324.081114,
Outreach,run1,Engaged,2018,HA Case Calls,Total,Total,Pharmacy,,Employee,582380.95,506,388,3324,301,4,1500.98183,,1.595725064,940.6268434,
Outreach,run1,Engaged,2018,HA Case Calls,Total,Total,Professional,,Employee,873626.37,506,388,3055,334,4,2251.614356,,1.595725064,1411.029009,
Outreach,run1,Engaged,2018,HA Case Calls,Total,Total,Total,,Employee,3454278.9,506,388,,,4,8902.78067,,1.595725064,5579.144472,
Outreach,run1,Engaged,2018,Biometrics,Total,Total,ER,,Employee,248358.38,767,635,133,81,5,391.1155591,,1.595725064,245.1020968,
Outreach,run1,Engaged,2018,Biometrics,Total,Total,Inpatient,,Employee,385648.53,767,635,17,15,5,607.3205197,,1.595725064,380.5922044,
Outreach,run1,Engaged,2018,Biometrics,Total,Total,Maternity,,Employee,1721.45,767,635,6,2,5,2.710944882,,1.595725064,1.698879677,
Outreach,run1,Engaged,2018,Biometrics,Total,Total,Medical,,Employee,2089845.05,767,635,3915,507,5,3291.094567,,1.595725064,2062.444616,
Outreach,run1,Engaged,2018,Biometrics,Total,Total,Office Visit,,Employee,42982.29,767,635,218,177,5,67.68864567,,1.595725064,42.41873942,
Outreach,run1,Engaged,2018,Biometrics,Total,Total,Outpatient,,Employee,808018.37,767,635,772,270,5,1272.469874,,1.595725064,797.4242573,
Outreach,run1,Engaged,2018,Biometrics,Total,Total,Pharmacy,,Employee,807932.72,767,635,4109,435,5,1272.334992,,1.595725064,797.3397303,
Outreach,run1,Engaged,2018,Biometrics,Total,Total,Professional,,Employee,896178.15,767,635,3699,506,5,1411.304173,,1.595725064,884.4281543,
Outreach,run1,Engaged,2018,Biometrics,Total,Total,Total,,Employee,2897777.77,767,635,,,5,4563.429559,,1.595725064,2859.784346,
Outreach,run1,Engaged,2018,Wellness Commitments,Total,Total,Medical,,Employee,,,,0,0,6,,,1.595725064,,
Outreach,run1,Engaged,2018,Wellness Commitments,Total,Total,Pharmacy,,Employee,,,,0,0,6,,,1.595725064,,
Outreach,run1,Engaged,2018,Wellness Commitments,Total,Total,Total,,Employee,,,,,,6,,,1.595725064,,
Outreach,run1,Engaged,2018,MEP Login,Total,Total,ER,,Employee,17504.39,95,78,9,7,7,224.4152564,,1.595725064,140.6352895,
Outreach,run1,Engaged,2018,MEP Login,Total,Total,Inpatient,,Employee,73392.71,95,78,3,3,7,940.9321795,,1.595725064,589.6580813,
Outreach,run1,Engaged,2018,MEP Login,Total,Total,Maternity,,Employee,2905.79,95,78,2,2,7,37.25371795,,1.595725064,23.34595024,
Outreach,run1,Engaged,2018,MEP Login,Total,Total,Medical,,Employee,279366.53,95,78,554,62,7,3581.62218,,1.595725064,2244.510825,
Outreach,run1,Engaged,2018,MEP Login,Total,Total,Office Visit,,Employee,6010.21,95,78,32,26,7,77.05397436,,1.595725064,48.28775088,
Outreach,run1,Engaged,2018,MEP Login,Total,Total,Outpatient,,Employee,75065.99,95,78,65,28,7,962.3844872,,1.595725064,603.1016927,
Outreach,run1,Engaged,2018,MEP Login,Total,Total,Pharmacy,,Employee,160483.91,95,78,446,49,7,2057.486026,,1.595725064,1289.37376,
Outreach,run1,Engaged,2018,MEP Login,Total,Total,Professional,,Employee,130907.83,95,78,529,62,7,1678.305513,,1.595725064,1051.751051,
Outreach,run1,Engaged,2018,MEP Login,Total,Total,Total,,Employee,439850.44,95,78,,,7,5639.108205,,1.595725064,3533.884585,
Outreach,run1,Non-Engaged,2017,Total,Total,Total,ER,,Member,459263.17,1345,735,383,226,,341.459606,2032.13792,2.002886147,170.4837824,1014.604811
Outreach,run1,Non-Engaged,2017,Total,Total,Total,Inpatient,,Member,1548298.1,1345,735,104,79,,1151.151004,19598.71013,2.002886147,574.746101,9785.234252
Outreach,run1,Non-Engaged,2017,Total,Total,Total,Maternity,,Member,120595.05,1345,735,75,16,,89.66174721,7537.190625,2.002886147,44.76627259,3763.164789
Outreach,run1,Non-Engaged,2017,Total,Total,Total,Medical,,Member,7247949.24,1345,735,10466,1006,,5388.809844,7204.720915,2.002886147,2690.522301,3597.169478
Outreach,run1,Non-Engaged,2017,Total,Total,Total,Office Visit,,Member,75277.43,1345,735,411,334,,55.96834944,225.381527,2.002886147,27.94384969,112.5283768
Outreach,run1,Non-Engaged,2017,Total,Total,Total,Outpatient,,Member,2856948.33,1345,735,2728,561,,2124.125152,5092.599519,2.002886147,1060.53215,2542.630557
Outreach,run1,Non-Engaged,2017,Total,Total,Total,Pharmacy,,Member,1892922.98,1345,735,10793,910,,1407.37768,2080.135143,2.002886147,702.6748288,1038.56884
Outreach,run1,Non-Engaged,2017,Total,Total,Total,Professional,,Member,2842702.81,1345,735,9355,1000,,2113.533688,2842.70281,2.002886147,1055.244049,1419.303246
Outreach,run1,Non-Engaged,2017,Total,Total,Total,Total,,Member,9140872.22,1345,735,,,,6796.187524,,2.002886147,3393.197129,
Outreach,run1,Non-Engaged,2017,Total,Total,Total,ER,,Employee,261407.24,1345,735,205,126,,355.6561088,,2.002886147,177.5718053,
Outreach,run1,Non-Engaged,2017,Total,Total,Total,Inpatient,,Employee,787583.6,1345,735,37,35,,1071.542313,,2.002886147,534.9991135,
Outreach,run1,Non-Engaged,2017,Total,Total,Total,Maternity,,Employee,84277.47,1345,735,23,4,,114.6632245,,2.002886147,57.24899774,
Outreach,run1,Non-Engaged,2017,Total,Total,Total,Medical,,Employee,3091321.74,1345,735,4375,516,,4205.879918,,2.002886147,2099.909635,
Outreach,run1,Non-Engaged,2017,Total,Total,Total,Office Visit,,Employee,33717.82,1345,735,192,146,,45.87458503,,2.002886147,22.90424002,
Outreach,run1,Non-Engaged,2017,Total,Total,Total,Outpatient,,Employee,1206529.46,1345,735,1050,278,,1641.53668,,2.002886147,819.5856179,
Outreach,run1,Non-Engaged,2017,Total,Total,Total,Pharmacy,,Employee,733969.58,1345,735,4645,449,,998.598068,,2.002886147,498.5795471,
Outreach,run1,Non-Engaged,2017,Total,Total,Total,Professional,,Employee,1097208.68,1345,735,4004,514,,1492.800925,,2.002886147,745.324904,
Outreach,run1,Non-Engaged,2017,Total,Total,Total,Total,,Employee,3825291.32,1345,735,,,,5204.477986,,2.002886147,2598.489183,
Outreach,run1,Non-Engaged,2018,Total,Total,Total,ER,,Member,604473.43,1372,728,373,206,,440.5783018,2934.337039,1.745838839,252.3590907,1680.760546
Outreach,run1,Non-Engaged,2018,Total,Total,Total,Inpatient,,Member,2773128.94,1372,728,126,80,,2021.231006,34664.11175,1.745838839,1157.742033,19855.27586
Outreach,run1,Non-Engaged,2018,Total,Total,Total,Maternity,,Member,47337.13,1372,728,77,27,,34.50228134,1753.227037,1.745838839,19.76258093,1004.23189
Outreach,run1,Non-Engaged,2018,Total,Total,Total,Medical,,Member,8821883.13,1372,728,10965,993,,6429.943972,8884.071631,1.745838839,3683.011186,5088.712334
Outreach,run1,Non-Engaged,2018,Total,Total,Total,Office Visit,,Member,80647.08,1372,728,433,343,,58.78067055,235.1226822,1.745838839,33.669013,134.676052
Outreach,run1,Non-Engaged,2018,Total,Total,Total,Outpatient,,Member,3136872.06,1372,728,3111,577,,2286.349898,5436.520035,1.745838839,1309.599631,3113.987336
Outreach,run1,Non-Engaged,2018,Total,Total,Total,Pharmacy,,Member,2240863.66,1372,728,11020,942,,1633.282551,2378.836157,1.745838839,935.5288214,1362.574886
Outreach,run1,Non-Engaged,2018,Total,Total,Total,Professional,,Member,2911882.13,1372,728,9577,989,,2122.363069,2944.26909,1.745838839,1215.669523,1686.449531
Outreach,run1,Non-Engaged,2018,Total,Total,Total,Total,,Member,11062746.79,1372,728,,,,8063.226523,,1.745838839,4618.540008,
Outreach,run1,Non-Engaged,2018,Total,Total,Total,ER,,Employee,304113.93,1372,728,170,101,,417.7389148,,1.745838839,239.2769055,
Outreach,run1,Non-Engaged,2018,Total,Total,Total,Inpatient,,Employee,1384475.31,1372,728,49,36,,1901.7518,,1.745838839,1089.305472,
Outreach,run1,Non-Engaged,2018,Total,Total,Total,Maternity,,Employee,24955.09,1372,728,44,12,,34.27896978,,1.745838839,19.63467018,
Outreach,run1,Non-Engaged,2018,Total,Total,Total,Medical,,Employee,3970854.65,1372,728,4604,480,,5454.470673,,1.745838839,3124.269292,
Outreach,run1,Non-Engaged,2018,Total,Total,Total,Office Visit,,Employee,32454.71,1372,728,179,141,,44.5806456,,1.745838839,25.53537281,
Outreach,run1,Non-Engaged,2018,Total,Total,Total,Outpatient,,Employee,1272407.16,1372,728,1334,280,,1747.812033,,1.745838839,1001.130227,
Outreach,run1,Non-Engaged,2018,Total,Total,Total,Pharmacy,,Employee,937086.56,1372,728,4504,453,,1287.206813,,1.745838839,737.2999069,
Outreach,run1,Non-Engaged,2018,Total,Total,Total,Professional,,Employee,1313972.18,1372,728,4039,476,,1804.906841,,1.745838839,1033.833594,
Outreach,run1,Non-Engaged,2018,Total,Total,Total,Total,,Employee,4907941.21,1372,728,,,,6741.677486,,1.745838839,3861.569199,
Outreach,run1,Outreach,2017,Automated Outbound,Total,18-35,ER,,Member,147105.16,408,250,107,60,,360.5518628,2451.752667,2.151467597,167.5841473,1139.572202
Outreach,run1,Outreach,2017,Automated Outbound,Total,18-35,Inpatient,,Member,489677.09,408,250,46,33,,1200.188946,14838.6997,2.151467597,557.8466289,6897.012866
Outreach,run1,Outreach,2017,Automated Outbound,Total,18-35,Maternity,,Member,86081.36,408,250,101,23,,210.9837255,3742.667826,2.151467597,98.06502584,1739.588285
Outreach,run1,Outreach,2017,Automated Outbound,Total,18-35,Medical,,Member,2331116.14,408,250,2550,310,,5713.519951,7519.729484,2.151467597,2655.638393,3495.162788
Outreach,run1,Outreach,2017,Automated Outbound,Total,18-35,Office Visit,,Member,29457.27,408,250,161,127,,72.19919118,231.9470079,2.151467597,33.55811228,107.8087387
Outreach,run1,Outreach,2017,Automated Outbound,Total,18-35,Outpatient,,Member,757968.23,408,250,532,138,,1857.76527,5492.523406,2.151467597,863.4874503,2552.919418
Outreach,run1,Outreach,2017,Automated Outbound,Total,18-35,Pharmacy,,Member,281713.83,408,250,2107,261,,690.4750735,1079.363333,2.151467597,320.9321277,501.6870042
Outreach,run1,Outreach,2017,Automated Outbound,Total,18-35,Professional,,Member,1083470.82,408,250,2371,307,,2655.565735,3529.220912,2.151467597,1234.304314,1640.378371
Outreach,run1,Outreach,2017,Automated Outbound,Total,18-35,Total,,Member,2612829.97,408,250,,,,6403.995025,,2.151467597,2976.57052,
Outreach,run1,Outreach,2017,Automated Outbound,Total,36-50,ER,,Member,483471.14,1036,737,290,165,,466.6709846,2930.128121,2.151467597,216.9082097,1361.920638
Outreach,run1,Outreach,2017,Automated Outbound,Total,36-50,Inpatient,,Member,1136432.64,1036,737,73,54,,1096.942703,21045.04889,2.151467597,509.8578776,9781.7178
Outreach,run1,Outreach,2017,Automated Outbound,Total,36-50,Maternity,,Member,106478.15,1036,737,40,8,,102.7781371,13309.76875,2.151467597,47.77117592,6186.367282
Outreach,run1,Outreach,2017,Automated Outbound,Total,36-50,Medical,,Member,5217383.07,1036,737,7694,786,,5036.084044,6637.891947,2.151467597,2340.766857,3085.285577
Outreach,run1,Outreach,2017,Automated Outbound,Total,36-50,Office Visit,,Member,76263.21,1036,737,389,299,,73.61313707,255.060903,2.151467597,34.21531292,118.5520541
Outreach,run1,Outreach,2017,Automated Outbound,Total,36-50,Outpatient,,Member,2126973.39,1036,737,1729,437,,2053.063118,4867.215995,2.151467597,954.2616959,2262.277156
Outreach,run1,Outreach,2017,Automated Outbound,Total,36-50,Pharmacy,,Member,1738596.88,1036,737,7595,683,,1678.182317,2545.529839,2.151467597,780.0174723,1183.159738
Outreach,run1,Outreach,2017,Automated Outbound,Total,36-50,Professional,,Member,1953977.04,1036,737,7113,784,,1886.078224,2492.317653,2.151467597,876.6472833,1158.426767
Outreach,run1,Outreach,2017,Automated Outbound,Total,36-50,Total,,Member,6955979.95,1036,737,,,,6714.266361,,2.151467597,3120.784329,
Outreach,run1,Outreach,2017,Automated Outbound,Total,51-65,ER,,Member,653790.74,1629,1150,402,251,,401.3448373,2604.743984,2.151467597,186.5446814,1210.682414
Outreach,run1,Outreach,2017,Automated Outbound,Total,51-65,Inpatient,,Member,2680630.44,1629,1150,133,78,,1645.568103,34367.05692,2.151467597,764.8584183,15973.77389
Outreach,run1,Outreach,2017,Automated Outbound,Total,51-65,Medical,,Member,10620574.12,1629,1150,15913,1391,,6519.689454,7635.207851,2.151467597,3030.345176,3548.837018
Outreach,run1,Outreach,2017,Automated Outbound,Total,51-65,Office Visit,,Member,131633.02,1629,1150,718,554,,80.80602824,237.6047292,2.151467597,37.55856159,110.4384419
Outreach,run1,Outreach,2017,Automated Outbound,Total,51-65,Outpatient,,Member,4492872.84,1629,1150,4863,830,,2758.055764,5413.099807,2.151467597,1281.941577,2516.003409
Outreach,run1,Outreach,2017,Automated Outbound,Total,51-65,Pharmacy,,Member,2736748.1,1629,1150,16460,1278,,1680.01725,2141.430438,2.151467597,780.8703474,995.3347386
Outreach,run1,Outreach,2017,Automated Outbound,Total,51-65,Professional,,Member,3447070.84,1629,1150,13405,1389,,2116.065586,2481.692469,2.151467597,983.5451807,1153.488192
Outreach,run1,Outreach,2017,Automated Outbound,Total,51-65,Total,,Member,13357322.22,1629,1150,,,,8199.706704,,2.151467597,3811.215524,
Outreach,run1,Outreach,2017,Automated Outbound,Total,>65,ER,,Member,36714.95,94,55,21,14,,390.5845745,2622.496429,2.151467597,181.5433219,1218.933733
Outreach,run1,Outreach,2017,Automated Outbound,Total,>65,Inpatient,,Member,384132.85,94,55,19,8,,4086.519681,48016.60625,2.151467597,1899.410285,22318.07085
Outreach,run1,Outreach,2017,Automated Outbound,Total,>65,Medical,,Member,970191.5,94,55,1193,88,,10321.18617,11024.90341,2.151467597,4797.27707,5124.364143
Outreach,run1,Outreach,2017,Automated Outbound,Total,>65,Office Visit,,Member,6565.44,94,55,32,27,,69.84510638,243.1644444,2.151467597,32.46393601,113.022592
Outreach,run1,Outreach,2017,Automated Outbound,Total,>65,Outpatient,,Member,302508.43,94,55,322,55,,3218.174787,5500.153273,2.151467597,1495.804442,2556.465773
Outreach,run1,Outreach,2017,Automated Outbound,Total,>65,Pharmacy,,Member,235890.95,94,55,1353,84,,2509.478192,2808.225595,2.151467597,1166.402968,1305.260465
Outreach,run1,Outreach,2017,Automated Outbound,Total,>65,Professional,,Member,283550.22,94,55,1034,87,,3016.491702,3259.197931,2.151467597,1402.062344,1514.871958
Outreach,run1,Outreach,2017,Automated Outbound,Total,>65,Total,,Member,1206082.45,94,55,,,,12830.66436,,2.151467597,5963.680039,
Outreach,run1,Outreach,2017,Mailers,Total,18-35,ER,,Member,164090.11,451,269,133,76,,363.8361641,2159.080395,2.151467597,169.1106873,1003.538421
Outreach,run1,Outreach,2017,Mailers,Total,18-35,Inpatient,,Member,521633.88,451,269,50,37,,1156.616142,14098.21297,2.151467597,537.5940328,6552.835373
Outreach,run1,Outreach,2017,Mailers,Total,18-35,Maternity,,Member,89085.81,451,269,108,26,,197.5295122,3426.377308,2.151467597,91.81152088,1592.576766
Outreach,run1,Outreach,2017,Mailers,Total,18-35,Medical,,Member,2468170.08,451,269,2751,345,,5472.660931,7154.116174,2.151467597,2543.68736,3325.226085
Outreach,run1,Outreach,2017,Mailers,Total,18-35,Office Visit,,Member,30841.77,451,269,172,134,,68.38529934,230.1624627,2.151467597,31.78541914,106.9792838
Outreach,run1,Outreach,2017,Mailers,Total,18-35,Outpatient,,Member,815177.52,451,269,588,160,,1807.488958,5094.8595,2.151467597,840.1190706,2368.08563
Outreach,run1,Outreach,2017,Mailers,Total,18-35,Pharmacy,,Member,293820.78,451,269,2281,289,,651.4873171,1016.6809,2.151467597,302.8106573,472.5522714
Outreach,run1,Outreach,2017,Mailers,Total,18-35,Professional,,Member,1131358.68,451,269,2549,340,,2508.555832,3327.525529,2.151467597,1165.974256,1546.630558
Outreach,run1,Outreach,2017,Mailers,Total,18-35,Total,,Member,2761990.86,451,269,,,,6124.148248,,2.151467597,2846.498017,
Outreach,run1,Outreach,2017,Mailers,Total,36-50,ER,,Member,499326.04,1076,763,305,173,,464.057658,2886.277688,2.151467597,215.6935381,1341.539
Outreach,run1,Outreach,2017,Mailers,Total,36-50,Inpatient,,Member,1176149.92,1076,763,74,55,,1093.076134,21384.544,2.151467597,508.0607002,9939.51479
Outreach,run1,Outreach,2017,Mailers,Total,36-50,Maternity,,Member,106478.15,1076,763,40,8,,98.95738848,13309.76875,2.151467597,45.99529578,6186.367282
Outreach,run1,Outreach,2017,Mailers,Total,36-50,Medical,,Member,5355731.31,1076,763,7972,818,,4977.445455,6547.34879,2.151467597,2313.511699,3043.201208
Outreach,run1,Outreach,2017,Mailers,Total,36-50,Office Visit,,Member,77819.37,1076,763,398,307,,72.32283457,253.4832899,2.151467597,33.6155816,117.8187811
Outreach,run1,Outreach,2017,Mailers,Total,36-50,Outpatient,,Member,2167780.94,1076,763,1777,453,,2014.666301,4785.388389,2.151467597,936.4148937,2224.243765
Outreach,run1,Outreach,2017,Mailers,Total,36-50,Pharmacy,,Member,1749425.58,1076,763,7857,711,,1625.860205,2460.514177,2.151467597,755.6982066,1143.644543
Outreach,run1,Outreach,2017,Mailers,Total,36-50,Professional,,Member,2011800.45,1076,763,7383,816,,1869.70302,2465.441728,2.151467597,869.036105,1145.934864
Outreach,run1,Outreach,2017,Mailers,Total,36-50,Total,,Member,7105156.89,1076,763,,,,6603.30566,,2.151467597,3069.209906,
Outreach,run1,Outreach,2017,Mailers,Total,51-65,ER,,Member,666329.87,1681,1190,417,259,,396.3889768,2572.702201,2.151467597,184.2412023,1195.789425
Outreach,run1,Outreach,2017,Mailers,Total,51-65,Inpatient,,Member,2734974.63,1681,1190,137,81,,1626.992641,33765.11889,2.151467597,756.2245621,15693.99369
Outreach,run1,Outreach,2017,Mailers,Total,51-65,Medical,,Member,10824783.1,1681,1190,16249,1428,,6439.490244,7580.380322,2.151467597,2993.068663,3523.353237
Outreach,run1,Outreach,2017,Mailers,Total,51-65,Office Visit,,Member,134400.96,1681,1190,739,570,,79.95298037,235.7911579,2.151467597,37.16206579,109.5954958
Outreach,run1,Outreach,2017,Mailers,Total,51-65,Outpatient,,Member,4561935.37,1681,1190,4972,853,,2713.82235,5348.107116,2.151467597,1261.38193,2485.79487
Outreach,run1,Outreach,2017,Mailers,Total,51-65,Pharmacy,,Member,2769861.73,1681,1190,16772,1312,,1647.746419,2111.175099,2.151467597,765.8708972,981.2720871
Outreach,run1,Outreach,2017,Mailers,Total,51-65,Professional,,Member,3527873.1,1681,1190,13717,1426,,2098.675253,2473.964306,2.151467597,975.462171,1149.89615
Outreach,run1,Outreach,2017,Mailers,Total,51-65,Total,,Member,13594644.83,1681,1190,,,,8087.236663,,2.151467597,3758.93956,
Outreach,run1,Outreach,2017,Mailers,Total,>65,ER,,Member,36714.95,96,57,21,14,,382.4473958,2622.496429,2.151467597,177.7611694,1218.933733
Outreach,run1,Outreach,2017,Mailers,Total,>65,Inpatient,,Member,393415.03,96,57,20,9,,4098.073229,43712.78111,2.151467597,1904.780363,20317.6572
Outreach,run1,Outreach,2017,Mailers,Total,>65,Medical,,Member,982448.3,96,57,1203,90,,10233.83646,10916.09222,2.151467597,4756.677011,5073.788812
Outreach,run1,Outreach,2017,Mailers,Total,>65,Office Visit,,Member,6565.44,96,57,32,27,,68.39,243.1644444,2.151467597,31.78760401,113.022592
Outreach,run1,Outreach,2017,Mailers,Total,>65,Outpatient,,Member,303251.15,96,57,323,56,,3158.866146,5415.199107,2.151467597,1468.237844,2516.979161
Outreach,run1,Outreach,2017,Mailers,Total,>65,Pharmacy,,Member,236380.4,96,57,1364,85,,2462.295833,2780.945882,2.151467597,1144.472655,1292.580881
Outreach,run1,Outreach,2017,Mailers,Total,>65,Professional,,Member,285782.12,96,57,1044,89,,2976.897083,3211.035056,2.151467597,1383.658805,1492.485902
Outreach,run1,Outreach,2017,Mailers,Total,>65,Total,,Member,1218828.7,96,57,,,,12696.13229,,2.151467597,5901.149666,
Outreach,run1,Outreach,2017,Outbound Outreach,Total,18-35,Inpatient,,Member,40285.45,13,9,2,2,,3098.880769,20142.725,2.151467597,1440.356701,9362.318554
Outreach,run1,Outreach,2017,Outbound Outreach,Total,18-35,Maternity,,Member,2384.69,13,9,7,1,,183.4376923,2384.69,2.151467597,85.26165701,1108.401541
Outreach,run1,Outreach,2017,Outbound Outreach,Total,18-35,Medical,,Member,83997.92,13,9,122,11,,6461.378462,7636.174546,2.151467597,3003.242285,3549.286337
Outreach,run1,Outreach,2017,Outbound Outreach,Total,18-35,Office Visit,,Member,698.24,13,9,3,3,,53.71076923,232.7466667,2.151467597,24.96471214,108.1804193
Outreach,run1,Outreach,2017,Outbound Outreach,Total,18-35,Outpatient,,Member,9132.48,13,9,42,3,,702.4984615,3044.16,2.151467597,326.5205865,1414.922541
Outreach,run1,Outreach,2017,Outbound Outreach,Total,18-35,Pharmacy,,Member,53875.27,13,9,128,9,,4144.251539,5986.141111,2.151467597,1926.243995,2782.352437
Outreach,run1,Outreach,2017,Outbound Outreach,Total,18-35,Professional,,Member,34579.99,13,9,93,11,,2659.999231,3143.635455,2.151467597,1236.364998,1461.158634
Outreach,run1,Outreach,2017,Outbound Outreach,Total,18-35,Total,,Member,137873.19,13,9,,,,10605.63,,2.151467597,4929.48628,
Outreach,run1,Outreach,2017,Outbound Outreach,Total,36-50,ER,,Member,70239.35,47,31,31,15,,1494.454255,4682.623333,2.151467597,694.6208521,2176.47867
Outreach,run1,Outreach,2017,Outbound Outreach,Total,36-50,Inpatient,,Member,256678.44,47,31,16,10,,5461.243404,25667.844,2.151467597,2538.380505,11930.38837
Outreach,run1,Outreach,2017,Outbound Outreach,Total,36-50,Medical,,Member,927194.65,47,31,865,44,,19727.54575,21072.60568,2.151467597,9169.343649,9794.52617
Outreach,run1,Outreach,2017,Outbound Outreach,Total,36-50,Office Visit,,Member,4224.21,47,31,24,20,,89.87680851,211.2105,2.151467597,41.77465124,98.17043041
Outreach,run1,Outreach,2017,Outbound Outreach,Total,36-50,Outpatient,,Member,286670.01,47,31,233,33,,6099.361915,8686.97,2.151467597,2834.977354,4037.695019
Outreach,run1,Outreach,2017,Outbound Outreach,Total,36-50,Pharmacy,,Member,475210.17,47,31,1064,45,,10110.85468,10560.226,2.151467597,4699.515203,4908.382546
Outreach,run1,Outreach,2017,Outbound Outreach,Total,36-50,Professional,,Member,383846.2,47,31,793,44,,8166.940426,8723.777273,2.151467597,3795.98579,4054.803003
Outreach,run1,Outreach,2017,Outbound Outreach,Total,36-50,Total,,Member,1402404.82,47,31,,,,29838.40043,,2.151467597,13868.85885,
Outreach,run1,Outreach,2017,Outbound Outreach,Total,51-65,ER,,Member,117825.83,104,57,64,28,,1132.940673,4208.065357,2.151467597,526.5896985,1955.904594
Outreach,run1,Outreach,2017,Outbound Outreach,Total,51-65,Inpatient,,Member,878244.51,104,57,39,20,,8444.65875,43912.2255,2.151467597,3925.068991,20410.35875
Outreach,run1,Outreach,2017,Outbound Outreach,Total,51-65,Medical,,Member,2710561.31,104,57,2345,103,,26063.08952,26316.12922,2.151467597,12114.0981,12231.7107
Outreach,run1,Outreach,2017,Outbound Outreach,Total,51-65,Office Visit,,Member,8816.9,104,57,51,38,,84.77788462,232.0236842,2.151467597,39.40467648,107.8443777
Outreach,run1,Outreach,2017,Outbound Outreach,Total,51-65,Outpatient,,Member,1194317.08,104,57,751,77,,11483.81808,15510.61143,2.151467597,5337.667225,7209.316771
Outreach,run1,Outreach,2017,Outbound Outreach,Total,51-65,Pharmacy,,Member,832118.7,104,57,2517,103,,8001.141346,8078.82233,2.151467597,3718.922543,3755.028587
Outreach,run1,Outreach,2017,Outbound Outreach,Total,51-65,Professional,,Member,637999.72,104,57,1997,103,,6134.612692,6194.172039,2.151467597,2851.36188,2879.045005
Outreach,run1,Outreach,2017,Outbound Outreach,Total,51-65,Total,,Member,3542680.01,104,57,,,,34064.23087,,2.151467597,15833.02064,
Outreach,run1,Outreach,2017,Outbound Outreach,Total,>65,ER,,Member,14158.42,11,3,8,4,,1287.129091,3539.605,2.151467597,598.2563218,1645.204885
Outreach,run1,Outreach,2017,Outbound Outreach,Total,>65,Inpatient,,Member,238724.25,11,3,8,4,,21702.20455,59681.0625,2.151467597,10087.1631,27739.69851
